RECID|RAKNONRAK|KodeToko|TIPERAK|NORAK|KET_RAK|NAMA_RAK|NOSHELF|KET_SHELF|KIRIKANAN|DEPANBLK|ATASBAWAH|DIVISI|PRDCD|PLUMD|KODESHELF|TKIRIKANAN|TATASBAWAH|TDEPANBLK|QTY|QTY_LENGTH|PKM|MINDISP|NPLUS|TGL_MULAI|TGL_AKHIR|KET|ADDID|ADDTIME|UPDID|UPDTIME|TGL_NP1|TGL_NP2
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGLE|MBF06U02337|21||2|1|1||20098369|20098369||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGLE|MBF06U02337|22||1|1|1||20098370|20098370||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGLE|MBF06U02337|21||1|1|1||20098371|20098371||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|3884|STATIONARY 1 RAK DOUBLE 150 CM|STA01DX03884|4|ACRILYC|7|2|3||20098379|20098379||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|3884|STATIONARY 1 RAK DOUBLE 150 CM|STA01DX03884|4|ACRILYC|7|2|2||20098388|20098388||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|3884|STATIONARY 1 RAK DOUBLE 150 CM|STA01DX03884|4|ACRILYC|7|2|4||20098389|20098389||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|3884|STATIONARY 1 RAK DOUBLE 150 CM|STA01DX03884|4|ACRILYC|7|2|3||20098390|20098390||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|3884|STATIONARY 1 RAK DOUBLE 150 CM|STA01DX03884|4|ACRILYC|7|2|2||20098391|20098391||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|3884|STATIONARY 1 RAK DOUBLE 150 CM|STA01DX03884|4|ACRILYC|7|2|4||20098394|20098394||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|3884|STATIONARY 1 RAK DOUBLE 150 CM|STA01DX03884|4|ACRILYC|7|2|2||20098398|20098398||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|3884|STATIONARY 1 RAK DOUBLE 150 CM|STA01DX03884|4|ACRILYC|7|2|4||20098399|20098399||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|3884|STATIONARY 1 RAK DOUBLE 150 CM|STA01DX03884|4|ACRILYC|7|2|2||20098400|20098400||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|3884|STATIONARY 1 RAK DOUBLE 150 CM|STA01DX03884|4|ACRILYC|7|2|3||20098406|20098406||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|27634|HOUSE HOLD NON ELECTRIC MECHANICAL TOOLS & ELECTRICAL 2 RAK DOUBLE  ( INCL ACRYLIC PET FOOD )|HNM2DX27634|4|HANGER 15 CM|3|2|1||20098413|20098413||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|27634|HOUSE HOLD NON ELECTRIC MECHANICAL TOOLS & ELECTRICAL 2 RAK DOUBLE  ( INCL ACRYLIC PET FOOD )|HNM2DX27634|4|HANGER 15 CM|1|2|1||20098414|20098414||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|54||1|1|1||20098494|20098494||1|1|7|0|0.00|0|7|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|54||3|1|1||20098498|20098498||1|1|7|0|0.00|0|7|0||||||31/10/2025 06:47:10||||
|R|XXX|A|8551|PAPER PRODUCT 3 RAK DOUBLE EXTENDER|PPT03DX08551|17||1|1|1||20098520|20098520||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|9|1|1||20098565|20098565||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|35||5|1|1||20098605|20098605||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|5||5|1|1||20098614|20098614||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|8551|PAPER PRODUCT 3 RAK DOUBLE EXTENDER|PPT03DX08551|12||3|1|1||20098616|20098616||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|8|ACRAJN|5|1|3||20098663|20098663||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|88402|EXTRA CABINET KOSMETIC|ECKOS88402|1||2|1|1||20098727|20098727||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|88402|EXTRA CABINET KOSMETIC|ECKOS88402|1||1|1|1||20098729|20098729||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|17330|SNACK TRADITIONAL LOKAL 1 RAK DOUBLE EXTENDER|SLK01DX17330|2||5|1|1||20098751|20098751||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|17330|SNACK TRADITIONAL LOKAL 1 RAK DOUBLE EXTENDER|SLK01DX17330|2||3|1|1||20098753|20098753||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|17330|SNACK TRADITIONAL LOKAL 1 RAK DOUBLE EXTENDER|SLK01DX17330|2||2|1|1||20098755|20098755||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|44||4|1|1||20098761|20098761||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|40|ARKILIC GARNIER B.O.B|7|1|2||20098765|20098765||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|9||15|1|1||20098776|20098776||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|3||12|1|1||20098787|20098787||1|2|1|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|27634|HOUSE HOLD NON ELECTRIC MECHANICAL TOOLS & ELECTRICAL 2 RAK DOUBLE  ( INCL ACRYLIC PET FOOD )|HNM2DX27634|3|HANGER 15 CM|9|1|1||20098808|20098808||1|6|1|0|0.00|0|5|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|37||6|1|1||20098912|20098912||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|24||4|1|1||20098947|20098947||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|24||3|1|1||20098948|20098948||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||640|1|1||20098994|20098994||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||329|1|1||20098995|20098995||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||330|1|1||20098996|20098996||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||331|1|1||20098997|20098997||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||332|1|1||20098998|20098998||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||333|1|1||20098999|20098999||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||334|1|1||20099000|20099000||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||335|1|1||20099001|20099001||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||336|1|1||20099002|20099002||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||337|1|1||20099003|20099003||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||338|1|1||20099004|20099004||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||339|1|1||20099005|20099005||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||340|1|1||20099006|20099006||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||341|1|1||20099007|20099007||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||342|1|1||20099008|20099008||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||343|1|1||20099009|20099009||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||344|1|1||20099010|20099010||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||345|1|1||20099011|20099011||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||346|1|1||20099012|20099012||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||347|1|1||20099013|20099013||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||348|1|1||20099014|20099014||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||349|1|1||20099015|20099015||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||350|1|1||20099016|20099016||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||351|1|1||20099017|20099017||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||352|1|1||20099018|20099018||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||353|1|1||20099019|20099019||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||354|1|1||20099020|20099020||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||355|1|1||20099021|20099021||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||356|1|1||20099022|20099022||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||357|1|1||20099023|20099023||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||358|1|1||20099024|20099024||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||359|1|1||20099025|20099025||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||360|1|1||20099026|20099026||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||361|1|1||20099027|20099027||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||362|1|1||20099028|20099028||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||363|1|1||20099029|20099029||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||364|1|1||20099030|20099030||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||365|1|1||20099031|20099031||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||366|1|1||20099032|20099032||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||367|1|1||20099033|20099033||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||368|1|1||20099034|20099034||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||369|1|1||20099035|20099035||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||370|1|1||20099036|20099036||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||371|1|1||20099038|20099038||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||372|1|1||20099039|20099039||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||373|1|1||20099040|20099040||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||641|1|1||20099041|20099041||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||642|1|1||20099042|20099042||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||643|1|1||20099043|20099043||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||621|1|1||20099044|20099044||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||622|1|1||20099045|20099045||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||623|1|1||20099046|20099046||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||624|1|1||20099047|20099047||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||625|1|1||20099048|20099048||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||626|1|1||20099049|20099049||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||627|1|1||20099050|20099050||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||628|1|1||20099051|20099051||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||629|1|1||20099052|20099052||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||630|1|1||20099053|20099053||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||631|1|1||20099054|20099054||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||632|1|1||20099062|20099062||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||633|1|1||20099063|20099063||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||634|1|1||20099064|20099064||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||635|1|1||20099065|20099065||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||636|1|1||20099066|20099066||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||637|1|1||20099067|20099067||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||638|1|1||20099068|20099068||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||639|1|1||20099069|20099069||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||640|1|1||20099070|20099070||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||641|1|1||20099071|20099071||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||642|1|1||20099072|20099072||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||643|1|1||20099073|20099073||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||644|1|1||20099074|20099074||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||645|1|1||20099075|20099075||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||646|1|1||20099076|20099076||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||647|1|1||20099077|20099077||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||648|1|1||20099078|20099078||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||649|1|1||20099079|20099079||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||650|1|1||20099080|20099080||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||651|1|1||20099081|20099081||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||652|1|1||20099082|20099082||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||653|1|1||20099083|20099083||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||654|1|1||20099084|20099084||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||655|1|1||20099085|20099085||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||656|1|1||20099086|20099086||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||657|1|1||20099088|20099088||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||658|1|1||20099089|20099089||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||659|1|1||20099090|20099090||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||660|1|1||20099091|20099091||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25148|ITEM PROMOSI MARKETING|RPROM225148|1||374|1|1||20099092|20099092||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||644|1|1||20099093|20099093||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25147|ITEM PROMOSI MARKETING|RPROM125147|1||54|1|1||20099094|20099094||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|59415|COOLER PERISHABLE 3 PINTU JK1 TG1 TG2 BKS PRG BG1 BG2 JK2 LBK PWK|1CLP03N0_SD1_AL_JK159415|4||1|2|1||20099159|20099159||1|1|6|0|0.00|0|6|0||||||31/10/2025 06:47:11||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|37||8|1|1||20099164|20099164||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|4|1|1||20099172|20099172||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|27||6|1|1||20099181|20099181||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|22033|DERBY AICE 400L|RAE0422033|6||2|1|1||20099207|20099207||1|1|5|0|0.00|0|5|0||||||31/10/2025 06:47:10||||
|R|XXX|A|34074|BABY KIDS CARE 2 RAK DOUBLE 150 CM|BKC2DX34074|14||1|1|1||20099248|20099248||1|1|3|0|0.00|0|3|0||||||31/10/2025 06:47:10||||
|R|XXX|A|30435|BAKERY 2 RAK DOUBLE NASIONAL LAIN|1BAK02D0_SD1_AL_NAS30435|8||1|1|1||20099290|20099290||1|49|1|0|0.00|0|49|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|26||1|1|1||20099297|20099297||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||661|1|1||20099306|20099306||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||662|1|1||20099307|20099307||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||663|1|1||20099308|20099308||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||664|1|1||20099309|20099309||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||665|1|1||20099310|20099310||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||666|1|1||20099311|20099311||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||667|1|1||20099312|20099312||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||668|1|1||20099313|20099313||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||669|1|1||20099314|20099314||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||670|1|1||20099315|20099315||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||671|1|1||20099316|20099316||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||672|1|1||20099317|20099317||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||673|1|1||20099318|20099318||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
